voip-21ec2b7850-20130326_025736	2	what kind of <slot> would you like?	request	<food>	inform
voip-21ec2b7850-20130326_025736	3	would you like something in the cheap , moderate , or expensive price range?	request	<pricerange>	inform
voip-21ec2b7850-20130326_025736	4	<name> serves <food> food in the <pricerange> price range	inform offer	<slot>ess	request
voip-21ec2b7850-20130326_025736	5	sure , <name> is on <addr>	inform offer	post code	request
voip-21ec2b7850-20130326_025736	6	the post code of <name> is <postcode>, 3 l.l	inform offer	thank you good bye	bye
voip-21ec2b7850-20130326_022849	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	moderately <food> restaurant	inform
voip-21ec2b7850-20130326_022849	1	i'm sorry but there is no restaurant serving <food> food	canthelp	<pricerange>	inform
voip-21ec2b7850-20130326_022849	2	i'm sorry but there is no restaurant serving <food> food	canthelp	moderately	
voip-21ec2b7850-20130326_022849	3	<name> is in the <pricerange> price range	inform offer	<food>	inform
voip-21ec2b7850-20130326_022849	4	<name> is a great restaurant	offer	gastropub	
voip-21ec2b7850-20130326_022849	5	<name> serves <food> food in the <pricerange> price range	inform offer	<slot> number	request
voip-21ec2b7850-20130326_022849	6	<name> is a great restaurant	offer	<slot> number	request
voip-21ec2b7850-20130326_022849	7	the phone number of <name> is <phone> .	inform offer	post code	request
voip-21ec2b7850-20130326_022849	8	the post code of <name> is <postcode>, 3 q.f	inform offer	thank you good bye	bye
voip-21ec2b7850-20130327_045035	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	a restaurant in <area>	inform
voip-21ec2b7850-20130327_045035	1	<name> is a nice place in the <area> of town	inform offer	<food> food	inform
voip-21ec2b7850-20130327_045035	2	i'm sorry but there is no restaurant serving <food> food	canthelp	indian food	
voip-21ec2b7850-20130327_045035	3	i'm sorry but there is no restaurant serving <food> food	canthelp	<food> food	inform
voip-21ec2b7850-20130327_045035	4	would you like something in the cheap , moderate , or expensive price range?	request	any	
voip-21ec2b7850-20130327_045035	5	sorry would you like something in the <pricerange> price range or you dont care	select	don't care	inform
voip-21ec2b7850-20130327_045035	6	<name> is a nice place in the <area> of town serving tasty <food> food	inform offer	<slot>ess	request
voip-21ec2b7850-20130327_045035	7	sure , <name> is on <addr>	inform offer	<slot> number	request
voip-21ec2b7850-20130327_045035	8	the phone number of <name> is <phone> .	inform offer	thank you goodbye	bye
voip-21ec2b7850-20130327_044903	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	<food> food	inform
voip-21ec2b7850-20130327_044903	1	i am sorry but there is no <food> restaurant that matches your request	canthelp	<food> food	inform
voip-21ec2b7850-20130327_044903	2	<name> serves <food> food .	inform offer	price range	request
voip-21ec2b7850-20130327_044903	3	<name> is in the <pricerange> price range	inform offer	phone number	
voip-21ec2b7850-20130327_044903	4	<name> serves <food> food .	inform offer	<slot> number	request
voip-21ec2b7850-20130327_044903	5	the phone number of <name> is <phone> .	inform offer	<slot>ess	request
voip-21ec2b7850-20130327_044903	6	sure , <name> is on <addr>	inform offer	thank you goodbye	bye
voip-21ec2b7850-20130325_162417	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	<pricerange>	inform
voip-21ec2b7850-20130325_162417	1	what part of town do you have in mind?	request	any	inform
voip-21ec2b7850-20130325_162417	2	what kind of <slot> would you like?	request	<food>	inform
voip-21ec2b7850-20130325_162417	3	<name> serves <food> food in the <pricerange> price range	inform offer	<slot> number	request
voip-21ec2b7850-20130325_162417	4	<name> is a great restaurant	offer	town	
voip-21ec2b7850-20130325_162417	5	<name> is a great restaurant	offer	<slot>ess	request
voip-21ec2b7850-20130325_162417	6	sure , <name> is on <addr>	inform offer	<slot> number	request
voip-21ec2b7850-20130325_162417	7	the phone number of <name> is <phone> .	inform offer	goodbye bye	bye
voip-b27a230d2e-20130323_050439	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a <pricerange> restaurant in the <area>	inform
voip-b27a230d2e-20130323_050439	1	what kind of <slot> would you like?	request	i don't care	inform
voip-b27a230d2e-20130323_050439	2	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	what's the <slot> number	request
voip-b27a230d2e-20130323_050439	3	the phone number of <name> is <phone> .	inform offer	thank you good bye	bye
voip-b27a230d2e-20130323_043834	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i am looking for <pricerange> restaurant that serves <food> food	inform
voip-b27a230d2e-20130323_043834	1	sorry there is no <food> restaurant in the <pricerange> price range	canthelp	european food	
voip-b27a230d2e-20130323_043834	2	you are looking for a restaurant is that right?	confirm-domain	<food> school	inform
voip-b27a230d2e-20130323_043834	3	sorry there is no <food> restaurant in the <pricerange> price range	canthelp	<food>	inform
voip-b27a230d2e-20130323_043834	4	sorry there is no <food> restaurant in the <pricerange> price range	canthelp	ok partially	
voip-b27a230d2e-20130323_043834	5	sorry there is no <food> restaurant in the <pricerange> price range	canthelp	what are the first	
voip-b27a230d2e-20130323_043834	6	sorry there is no <food> restaurant in the <pricerange> price range	canthelp	stated	
voip-b27a230d2e-20130323_043834	7	sorry there is no <food> restaurant in the <pricerange> price range	canthelp	<food> food	inform
voip-b27a230d2e-20130323_043834	8	sorry there is no <food> restaurant in the <pricerange> price range	canthelp	<pricerange>ly priced	inform
voip-b27a230d2e-20130323_043834	9	<name> is a great restaurant serving <food> food and it is in the <pricerange> price range	inform offer	the <slot>ess and phone number	request
voip-b27a230d2e-20130323_043834	10	sure , <name> is on <addr>	inform offer	<slot> number	request
voip-b27a230d2e-20130323_043834	11	the phone number of <name> is <phone> .	inform offer	thank you goodbye	bye
voip-b27a230d2e-20130329_032627	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i am looking for a restaurant in the <area> part of spell the the should serve cantonese schools	inform hello
voip-b27a230d2e-20130329_032627	1	what kind of <slot> would you like?	request	<food> called	inform
voip-b27a230d2e-20130329_032627	2	i'm sorry but there is no restaurant serving <food> food	canthelp	<food> food	inform
voip-b27a230d2e-20130329_032627	3	i'm sorry but there is no restaurant serving <food> food	canthelp	ok	
voip-b27a230d2e-20130329_032627	4	i'm sorry but there is no restaurant serving <food> food	canthelp	<food>	inform
voip-b27a230d2e-20130329_032627	5	did you say you are looking for a restaurant in the <area> of town?	expl-conf	yes	affirm
voip-b27a230d2e-20130329_032627	6	sorry would you like <food> or <food> food?	select	<food>	inform
voip-b27a230d2e-20130329_032627	7	i'm sorry but there is no restaurant serving <food> food	canthelp	<food> food	inform
voip-b27a230d2e-20130329_032627	8	<name> is a nice place in the <area> of town serving tasty <food> food	inform offer	what's their <slot>ess	request
voip-b27a230d2e-20130329_032627	9	<name> is a great restaurant	offer	which their <slot>ess	request
voip-b27a230d2e-20130329_032627	10	sure , <name> is on <addr>	inform offer	what's the price range	request
voip-b27a230d2e-20130329_032627	11	<name> is in the <pricerange> price range	inform offer	thank you	thankyou
voip-b27a230d2e-20130329_032627	12	<name> is a great restaurant	offer	good bye	bye
voip-b27a230d2e-20130323_042544	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i am looking for <pricerange> restaurant that serves	inform
voip-b27a230d2e-20130323_042544	1	what part of town do you have in mind?	request	i don't care	inform
voip-b27a230d2e-20130323_042544	2	what kind of <slot> would you like?	request	<food>	inform
voip-b27a230d2e-20130323_042544	3	<name> serves <food> food in the <pricerange> price range	inform offer	what's the <slot>ess	request
voip-b27a230d2e-20130323_042544	4	sure , <name> is on <addr>	inform offer	thank you goodbye	bye
voip-b27a230d2e-20130323_053403	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a <pricerange> restaurant in the <area>	inform
voip-b27a230d2e-20130323_053403	1	what kind of <slot> would you like?	request	i don't care	inform
voip-b27a230d2e-20130323_053403	2	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	what's the <slot>ess	request
voip-b27a230d2e-20130323_053403	3	sure , <name> is on <addr>	inform offer	type of food	
voip-b27a230d2e-20130323_053403	4	<name> serves <food> food	inform offer	thank you	thankyou
voip-b27a230d2e-20130323_053403	5	<name> is a great restaurant	offer	bye	
voip-b27a230d2e-20130323_053403	6	sorry i am a bit confused ; please tell me again what you are looking for .	repeat	thank you good bye	bye
voip-b27a230d2e-20130329_035828	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i am looking for a restaurant in the <area> part of town	inform hello
voip-b27a230d2e-20130329_035828	1	would you like something in the cheap , moderate , or expensive price range?	request	i don't care	inform
voip-b27a230d2e-20130329_035828	2	what kind of <slot> would you like?	request	<food> food	inform
voip-b27a230d2e-20130329_035828	3	sorry there is no <food> restaurant in the <area> of town	canthelp	what about <food> who	inform reqalts
voip-b27a230d2e-20130329_035828	4	<name> is a nice restaurant in the <area> of town serving <food> food	inform offer	what is the <slot>ess and price range	request
voip-b27a230d2e-20130329_035828	5	sure , <name> is on <addr>	inform offer	what is the price range	request
voip-b27a230d2e-20130329_035828	6	<name> is in the <pricerange> price range	inform offer	thank you goodbye	bye
voip-b27a230d2e-20130329_031831	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i want to find a <pricerange>ly priced restaurant	inform
voip-b27a230d2e-20130329_031831	1	what kind of <slot> would you like?	request	i don't care	inform
voip-b27a230d2e-20130329_031831	2	what part of town do you have in mind?	request	<area> part of town	inform
voip-b27a230d2e-20130329_031831	3	<name> is a nice restaurant in the <area> of town serving <food> food	inform offer	is there anything else	
voip-b27a230d2e-20130329_031831	4	<name> is a nice restaurant in the <area> of town serving <food> food	inform offer	what's the price range	request
voip-b27a230d2e-20130329_031831	5	<name> is in the <pricerange> price range	inform offer	<slot> number and type of food	request
voip-b27a230d2e-20130329_031831	6	the phone number of <name> is <phone> .	inform offer	type of <slot> do they serve	request
voip-b27a230d2e-20130329_031831	7	<name> serves <food> food	inform offer	thank you good bye	bye
voip-b27a230d2e-20130323_053029	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a restaurant in the <area> part of town sure	inform
voip-b27a230d2e-20130323_053029	1	what kind of <slot> would you like?	request	tell me	
voip-b27a230d2e-20130323_053029	2	would you like something in the cheap , moderate , or expensive price range?	request	i don't care	inform
voip-b27a230d2e-20130323_053029	3	<name> is a nice restaurant in the <area> of town in the <pricerange> price range	inform offer	italian food	
voip-b27a230d2e-20130323_053029	4	<name> is in the <area> part of town .	inform offer	<food> food	inform
voip-b27a230d2e-20130323_053029	5	<name> is a nice restaurant in the <area> of town serving <food> food	inform offer	what's the <slot>ess and post code	request
voip-b27a230d2e-20130323_053029	6	<name> is on <addr> , <postcode>, 7 d.y	inform offer	post code	request
voip-b27a230d2e-20130323_053029	7	the post code of <name> is <postcode>, 7 d.y	inform offer	thank you good bye	bye
voip-b27a230d2e-20130329_034847	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i am looking for a <pricerange> restaurant in the <area> or the	inform hello
voip-b27a230d2e-20130329_034847	1	<name> is a nice restaurant in the <area> of town in the <pricerange> price range	inform offer	what is the <slot> number and type of food	request
voip-b27a230d2e-20130329_034847	2	the phone number of <name> is <phone> .	inform offer	type of <slot> do they serve	request
voip-b27a230d2e-20130329_034847	3	<name> serves <food> food	inform offer	thank you good bye	bye
voip-b27a230d2e-20130323_043046	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a restaurant serves to of town that serves	
voip-b27a230d2e-20130323_043046	1	would you like something in the cheap , moderate , or expensive price range?	request	i don't care	inform
voip-b27a230d2e-20130323_043046	2	the price range at <name> is <pricerange> .	inform offer	i don't care	inform
voip-b27a230d2e-20130323_043046	3	<name> is a great restaurant	offer	i don't care	inform
voip-b27a230d2e-20130323_043046	4	<name> is a great restaurant	offer	i'm looking for a restaurant in the <area> of town	inform
voip-b27a230d2e-20130323_043046	5	<name> is in the <area> part of town .	inform offer	<food> food	inform
voip-b27a230d2e-20130323_043046	6	sorry there is no <food> restaurant in the <area> of town	canthelp	<food>	inform
voip-b27a230d2e-20130323_043046	7	<name> is a nice restaurant in the <area> of town serving <food> food	inform offer	what's the <slot>ess	request
voip-b27a230d2e-20130323_043046	8	sure , <name> is on <addr>	inform offer	thank you goodbye	bye
voip-b27a230d2e-20130323_050944	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for be <pricerange>ly priced restaurant that serves <food> food	inform
voip-b27a230d2e-20130323_050944	1	i'm sorry but there is no restaurant serving <food> food	canthelp	about <food> food	inform reqalts
voip-b27a230d2e-20130323_050944	2	i'm sorry but there is no restaurant serving <food> food	canthelp	<food> food would	inform
voip-b27a230d2e-20130323_050944	3	<name> serves <food> food in the <pricerange> price range	inform offer	what's the <slot>ess and post code	request
voip-b27a230d2e-20130323_050944	4	<name> is on <addr> , <postcode>, 1 q.a	inform offer	post code	request
voip-b27a230d2e-20130323_050944	5	the post code of <name> is <postcode>, 1 q.a	inform offer	thank you good bye	bye
voip-b27a230d2e-20130329_031627	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a restaurant that serves <food> school	inform
voip-b27a230d2e-20130329_031627	1	i'm sorry but there is no restaurant serving <food> food	canthelp	what about <food> food	inform reqalts
voip-b27a230d2e-20130329_031627	2	i'm sorry but there is no restaurant serving <food> food	canthelp	school	
voip-b27a230d2e-20130329_031627	3	you are looking for a <food> restaurant right?	expl-conf	yes	affirm
voip-b27a230d2e-20130329_031627	4	<name> serves <food> food	inform offer	what's the <slot>ess	request
voip-b27a230d2e-20130329_031627	5	sure , <name> is on <addr>	inform offer	thank you good bye	bye
voip-b27a230d2e-20130323_041953	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	<pricerange> restaurant that serves <food> food	inform
voip-b27a230d2e-20130323_041953	1	i'm sorry but there is no restaurant serving <food> food	canthelp		
voip-b27a230d2e-20130323_041953	2	i'm sorry but there is no restaurant serving <food> food	canthelp	for	
voip-b27a230d2e-20130323_041953	3	i'm sorry but there is no restaurant serving <food> food	canthelp	with ok oriental food	inform
voip-b27a230d2e-20130323_041953	4	you are looking for a <food> restaurant right?	expl-conf	eastern	affirm
voip-b27a230d2e-20130323_041953	5	let me confirm , you are looking for a restaurant in the <pricerange> price range right?	expl-conf	oriental	affirm
voip-b27a230d2e-20130323_041953	6	i'm sorry but there is no restaurant serving <food> food	canthelp	i am looking for a restaurant serves asian oriental food in the <pricerange> price range	inform request
voip-b27a230d2e-20130323_041953	7	i'm sorry but there is no restaurant serving <food> food	canthelp	what about <food>	inform reqalts
voip-b27a230d2e-20130323_041953	8	<name> is in the <pricerange> price range	inform offer	ok before nicer	
voip-b27a230d2e-20130323_041953	9	<name> is in the <pricerange> price range	inform offer	pickerel full	
voip-b27a230d2e-20130323_041953	10	<name> is in the <pricerange> price range	inform offer	i am looking for a restaurant in the <pricerange> price range that serves <food> food	inform request
voip-b27a230d2e-20130323_041953	11	<name> is in the <pricerange> price range	inform offer	i don't care	inform
voip-b27a230d2e-20130323_041953	12	<name> is a great restaurant	offer	don't care	inform
voip-b27a230d2e-20130323_041953	13	<name> is a great restaurant	offer	<food>	inform
voip-b27a230d2e-20130323_041953	14	<name> serves <food> food in the <pricerange> price range	inform offer	what's the <slot> number its address	request
voip-b27a230d2e-20130323_041953	15	the phone number of <name> is <phone> .	inform offer	the <slot>ess	request
voip-b27a230d2e-20130323_041953	16	sure , <name> is on <addr>	inform offer	type of there	
voip-b27a230d2e-20130323_041953	17	<name> serves <food> food in the <pricerange> price range	inform offer	<slot> number	request
voip-b27a230d2e-20130323_041953	18	<name> is a great restaurant	offer	<slot> number	request
voip-b27a230d2e-20130323_041953	19	the phone number of <name> is <phone> .	inform offer	<slot>ess	request
voip-b27a230d2e-20130323_041953	20	sure , <name> is on <addr>	inform offer	thank you goodbye	bye
voip-b27a230d2e-20130329_040014	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i i am looking for a <pricerange>ly priced restaurant	inform
voip-b27a230d2e-20130329_040014	1	what part of town do you have in mind?	request	the <area> part of town	inform
voip-b27a230d2e-20130329_040014	2	what kind of <slot> would you like?	request	i don't care	inform
voip-b27a230d2e-20130329_040014	3	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	is there anything else	reqalts
voip-b27a230d2e-20130329_040014	4	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	what's the <slot>ess and <slot> number	request
voip-b27a230d2e-20130329_040014	5	the phone number of <name> is <phone> and it is on <addr> .	inform offer	thank	
voip-b27a230d2e-20130329_040014	6	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	thank you good bye	bye
voip-b27a230d2e-20130329_043420	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	what to find a restaurant in the <area> part of town and it should serve can you	inform
voip-b27a230d2e-20130329_043420	1	<name> is a nice place in the <area> of town	inform offer	ok afford in eastern	
voip-b27a230d2e-20130329_043420	2	<name> is a nice place in the <area> of town	inform offer	i am looking for a restaurant in the <area> part of town that serves <food> called	inform
voip-b27a230d2e-20130329_043420	3	you are looking for a <food> restaurant right?	expl-conf	yes	affirm
voip-b27a230d2e-20130329_043420	4	<name> is a nice place in the <area> of town serving tasty <food> food	inform offer	what's the <slot>ess	request
voip-b27a230d2e-20130329_043420	5	sure , <name> is on <addr>	inform offer	the <slot> number	request
voip-b27a230d2e-20130329_043420	6	the phone number of <name> is <phone> .	inform offer	which price range	request
voip-b27a230d2e-20130329_043420	7	<name> is in the <pricerange> price range	inform offer	i want thank you good bye	bye
voip-b27a230d2e-20130329_035413	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	hi am looking for a <pricerange> restaurant that serves	inform hello
voip-b27a230d2e-20130329_035413	1	what part of town do you have in mind?	request	in the <area> part of town	inform
voip-b27a230d2e-20130329_035413	2	what kind of <slot> would you like?	request	i don't care	inform
voip-b27a230d2e-20130329_035413	3	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	what is the <slot>ess <slot> number it called school	request
voip-b27a230d2e-20130329_035413	4	the phone number of <name> is <phone> and it is on <addr> .	inform offer	what's the post code	request
voip-b27a230d2e-20130329_035413	5	the post code of <name> is <postcode>, 7 d.y	inform offer	what's the <slot>ess	request
voip-b27a230d2e-20130329_035413	6	sure , <name> is on <addr>	inform offer	and the <slot> number again	request
voip-b27a230d2e-20130329_035413	7	the phone number of <name> is <phone> .	inform offer	<pricerange>	inform
voip-b27a230d2e-20130329_035413	8	<name> is a great restaurant	offer	those call them	
voip-b27a230d2e-20130329_035413	9	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	what's the <slot> number for chiquito	request
voip-b27a230d2e-20130329_035413	10	the phone number of <name> is <phone> .	inform offer	ok chiquito	
voip-b27a230d2e-20130329_035413	11	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	i'm looking for a <pricerange> restaurant in <area> part of town	inform
voip-b27a230d2e-20130329_035413	12	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	what is the <slot>ess <slot> number and post code	request
voip-b27a230d2e-20130329_035413	13	the phone number of <name> is <phone> and it is on <addr> .	inform offer	post code	request
voip-b27a230d2e-20130329_035413	14	the post code of <name> is <postcode>, 7 d.y	inform offer	sorry about what and six thank you goodbye	bye
voip-b27a230d2e-20130329_031256	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a <pricerange> restaurant in the <area> part of	inform
voip-b27a230d2e-20130329_031256	1	<name> is a nice restaurant in the <area> of town in the <pricerange> price range	inform offer	what's the <slot> number and address	request
voip-b27a230d2e-20130329_031256	2	the phone number of <name> is <phone> .	inform offer	which their <slot>ess	request
voip-b27a230d2e-20130329_031256	3	sure , <name> is on <addr>	inform offer	thank you goodbye	bye
voip-b27a230d2e-20130323_050830	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for <pricerange> restaurant that serves <food>	inform
voip-b27a230d2e-20130323_050830	1	you are looking for a <food> restaurant right?	expl-conf	yes	affirm
voip-b27a230d2e-20130323_050830	2	<name> serves <food> food in the <pricerange> price range	inform offer	what's the <slot>ess	request
voip-b27a230d2e-20130323_050830	3	sure , <name> is on <addr>	inform offer	thank you goodbye	bye
voip-b27a230d2e-20130329_033804	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a <pricerange> restaurant that serves <food> food	inform
voip-b27a230d2e-20130329_033804	1	what part of town do you have in mind?	request	i don't care	inform
voip-b27a230d2e-20130329_033804	2	<name> serves <food> food in the <pricerange> price range	inform offer	what is the <slot>ess and telephone number	request
voip-b27a230d2e-20130329_033804	3	sure , <name> is on <addr>	inform offer	<slot> number	request
voip-b27a230d2e-20130329_033804	4	the phone number of <name> is <phone> .	inform offer	thank you good bye	bye
voip-b27a230d2e-20130323_045538	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg		
voip-b27a230d2e-20130323_045538	1	would you like something in the cheap , moderate , or expensive price range?	request	ok	
voip-b27a230d2e-20130323_045538	2	<name> is a great restaurant	offer	i'm looking for <pricerange> restaurant that serves	inform
voip-b27a230d2e-20130323_045538	3	the price range at <name> is <pricerange> .	inform offer	the serve sea food	
voip-b27a230d2e-20130323_045538	4	the price range at <name> is <pricerange> .	inform offer	i want <food>	inform
voip-b27a230d2e-20130323_045538	5	<name> is a great restaurant serving <food> food and it is in the <pricerange> price range	inform offer	what's the <slot>ess and area	request
voip-b27a230d2e-20130323_045538	6	sure , <name> is on <addr>	inform offer	what	
voip-b27a230d2e-20130323_045538	7	can i help you with anything else?	reqmore	the area	
voip-b27a230d2e-20130323_045538	8	can i help you with anything else?	reqmore	what's the area	
voip-b27a230d2e-20130323_045538	9	can i help you with anything else?	reqmore	where tell it in	
voip-b27a230d2e-20130323_045538	10	can i help you with anything else?	reqmore	i'm looking for <pricerange> restaurant that serves seafood	inform
voip-b27a230d2e-20130323_045538	11	<name> is a great restaurant serving <food> food and it is in the <pricerange> price range	inform offer	what's the <slot>ess	request
voip-b27a230d2e-20130323_045538	12	sure , <name> is on <addr>	inform offer	part of town is it in	request
voip-b27a230d2e-20130323_045538	13	<name> is a nice place in the <area> of town	inform offer	thank you good bye	bye
voip-b27a230d2e-20130329_030940	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a <pricerange>ly priced restaurant that serves vietnamese food	inform
voip-b27a230d2e-20130329_030940	1	<name> is in the <pricerange> price range	inform offer	<food> food	inform
voip-b27a230d2e-20130329_030940	2	i'm sorry but there is no restaurant serving <pricerange> <food> food	canthelp	<food> food	inform
voip-b27a230d2e-20130329_030940	3	what part of town do you have in mind?	request	i don't care	inform
voip-b27a230d2e-20130329_030940	4	<name> serves <food> food in the <pricerange> price range	inform offer	what's the <slot>ess the <slot> number	request
voip-b27a230d2e-20130329_030940	5	the phone number of <name> is <phone> and it is on <addr> .	inform offer	thank you goodbye	bye
voip-b27a230d2e-20130329_031422	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a restaurant in the <area> of town that serves	inform
voip-b27a230d2e-20130329_031422	1	what kind of <slot> would you like?	request	<food>	inform
voip-b27a230d2e-20130329_031422	2	<name> is a nice place in the <area> of town serving tasty <food> food	inform offer	what's the <slot> number and post code	request
voip-b27a230d2e-20130329_031422	3	sorry, i can't hear you	inform offer	thank you goodbye	bye
voip-b27a230d2e-20130329_030324	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a <pricerange> restaurant that serves british food	inform
voip-b27a230d2e-20130329_030324	1	<name> is in the <pricerange> price range	inform offer	type of <slot> do they serve	request
voip-b27a230d2e-20130329_030324	2	<name> serves <food> food	inform offer	what price so	
voip-b27a230d2e-20130329_030324	3	<name> is in the <pricerange> price range	inform offer	food do they serve	
voip-b27a230d2e-20130329_030324	4	<name> is in the <pricerange> price range	inform offer	type of food	
voip-b27a230d2e-20130329_030324	5	<name> is a great restaurant	offer	christmas food	
voip-b27a230d2e-20130329_030324	6	you are looking for a <food> restaurant right?	expl-conf	yes	affirm
voip-b27a230d2e-20130329_030324	7	i'm sorry but there is no restaurant serving <food> food	canthelp	what about <food>	inform reqalts
voip-b27a230d2e-20130329_030324	8	<name> is in the <pricerange> price range	inform offer	<food> food	inform
voip-b27a230d2e-20130329_030324	9	<name> serves <food> food in the <pricerange> price range	inform offer	<slot> number and <slot>ess	request
voip-b27a230d2e-20130329_030324	10	the phone number of <name> is <phone> and it is on <addr> .	inform offer	thank you goodbye	bye
voip-b27a230d2e-20130323_050551	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i am looking for a restaurant in the <area> part of town that serves <food> food	inform hello
voip-b27a230d2e-20130323_050551	1	sorry there is no <food> restaurant in the <area> of town	canthelp	ok ok any area	inform
voip-b27a230d2e-20130323_050551	2	sorry there is no <food> restaurant in the <area> of town	canthelp	what about any area	reqalts
voip-b27a230d2e-20130323_050551	3	<name> is a nice restaurant in the <area> of town serving <food> food	inform offer	what's the <slot>ess	request
voip-b27a230d2e-20130323_050551	4	sure , <name> is on <addr>	inform offer	what's the price range	request
voip-b27a230d2e-20130323_050551	5	<name> is in the <pricerange> price range	inform offer	thank you good bye	bye
voip-2d2d103292-20130326_041300	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a <pricerange> restaurant in the <area> part of town	inform
voip-2d2d103292-20130326_041300	1	what kind of <slot> would you like?	request	i don't care	inform
voip-2d2d103292-20130326_041300	2	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	is there anything else	reqalts
voip-2d2d103292-20130326_041300	3	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	what is the <slot>ess and the type of food	request
voip-2d2d103292-20130326_041300	4	sure , <name> is on <addr>	inform offer	what type of <slot>	request
voip-2d2d103292-20130326_041300	5	<name> serves <food> food	inform offer	thank you good bye	bye
voip-2d2d103292-20130329_041636	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a <pricerange> restaurant in the <area> part of town	inform
voip-2d2d103292-20130329_041636	1	what kind of <slot> would you like?	request	i don't care	inform
voip-2d2d103292-20130329_041636	2	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	is there anything else	reqalts
voip-2d2d103292-20130329_041636	3	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	what's the <slot> number	request
voip-2d2d103292-20130329_041636	4	the phone number of <name> is <phone> .	inform offer	thank you goodbye	bye
voip-2d2d103292-20130326_041008	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i want <food> food	inform
voip-2d2d103292-20130326_041008	1	i'm sorry but there is no restaurant serving <food> food	canthelp	i'm looking for <food> food	inform
